group,hash,group_size,file_name,relative_path,all_duplicate_files_in_group
38,2624244d1163989297ef612b3ce2f3c4,8,MI(28).jpg,data/raw/ECG_MI/MI(28).jpg,data/raw/ECG_MI/MI(118).jpg | data/raw/ECG_MI/MI(148).jpg | data/raw/ECG_MI/MI(178).jpg | data/raw/ECG_MI/MI(208).jpg | data/raw/ECG_MI/MI(238).jpg | data/raw/ECG_MI/MI(28).jpg | data/raw/ECG_MI/MI(58).jpg | data/raw/ECG_MI/MI(88).jpg
38,2624244d1163989297ef612b3ce2f3c4,8,MI(58).jpg,data/raw/ECG_MI/MI(58).jpg,data/raw/ECG_MI/MI(118).jpg | data/raw/ECG_MI/MI(148).jpg | data/raw/ECG_MI/MI(178).jpg | data/raw/ECG_MI/MI(208).jpg | data/raw/ECG_MI/MI(238).jpg | data/raw/ECG_MI/MI(28).jpg | data/raw/ECG_MI/MI(58).jpg | data/raw/ECG_MI/MI(88).jpg
38,2624244d1163989297ef612b3ce2f3c4,8,MI(88).jpg,data/raw/ECG_MI/MI(88).jpg,data/raw/ECG_MI/MI(118).jpg | data/raw/ECG_MI/MI(148).jpg | data/raw/ECG_MI/MI(178).jpg | data/raw/ECG_MI/MI(208).jpg | data/raw/ECG_MI/MI(238).jpg | data/raw/ECG_MI/MI(28).jpg | data/raw/ECG_MI/MI(58).jpg | data/raw/ECG_MI/MI(88).jpg
39,263d391ac8cd953ffd3448485d2277fa,2,PMI(110).jpg,data/raw/ECG_HistoryMI/PMI(110).jpg,data/raw/ECG_HistoryMI/PMI(110).jpg | data/raw/ECG_HistoryMI/PMI(24).jpg
39,263d391ac8cd953ffd3448485d2277fa,2,PMI(24).jpg,data/raw/ECG_HistoryMI/PMI(24).jpg,data/raw/ECG_HistoryMI/PMI(110).jpg | data/raw/ECG_HistoryMI/PMI(24).jpg
40,2675f7f8d45a233db991b44c9ba3fd50,8,MI(126).jpg,data/raw/ECG_MI/MI(126).jpg,data/raw/ECG_MI/MI(126).jpg | data/raw/ECG_MI/MI(156).jpg | data/raw/ECG_MI/MI(186).jpg | data/raw/ECG_MI/MI(216).jpg | data/raw/ECG_MI/MI(36).jpg | data/raw/ECG_MI/MI(6).jpg | data/raw/ECG_MI/MI(66).jpg | data/raw/ECG_MI/MI(96).jpg
40,2675f7f8d45a233db991b44c9ba3fd50,8,MI(156).jpg,data/raw/ECG_MI/MI(156).jpg,data/raw/ECG_MI/MI(126).jpg | data/raw/ECG_MI/MI(156).jpg | data/raw/ECG_MI/MI(186).jpg | data/raw/ECG_MI/MI(216).jpg | data/raw/ECG_MI/MI(36).jpg | data/raw/ECG_MI/MI(6).jpg | data/raw/ECG_MI/MI(66).jpg | data/raw/ECG_MI/MI(96).jpg
40,2675f7f8d45a233db991b44c9ba3fd50,8,MI(186).jpg,data/raw/ECG_MI/MI(186).jpg,data/raw/ECG_MI/MI(126).jpg | data/raw/ECG_MI/MI(156).jpg | data/raw/ECG_MI/MI(186).jpg | data/raw/ECG_MI/MI(216).jpg | data/raw/ECG_MI/MI(36).jpg | data/raw/ECG_MI/MI(6).jpg | data/raw/ECG_MI/MI(66).jpg | data/raw/ECG_MI/MI(96).jpg
40,2675f7f8d45a233db991b44c9ba3fd50,8,MI(216).jpg,data/raw/ECG_MI/MI(216).jpg,data/raw/ECG_MI/MI(126).jpg | data/raw/ECG_MI/MI(156).jpg | data/raw/ECG_MI/MI(186).jpg | data/raw/ECG_MI/MI(216).jpg | data/raw/ECG_MI/MI(36).jpg | data/raw/ECG_MI/MI(6).jpg | data/raw/ECG_MI/MI(66).jpg | data/raw/ECG_MI/MI(96).jpg
40,2675f7f8d45a233db991b44c9ba3fd50,8,MI(36).jpg,data/raw/ECG_MI/MI(36).jpg,data/raw/ECG_MI/MI(126).jpg | data/raw/ECG_MI/MI(156).jpg | data/raw/ECG_MI/MI(186).jpg | data/raw/ECG_MI/MI(216).jpg | data/raw/ECG_MI/MI(36).jpg | data/raw/ECG_MI/MI(6).jpg | data/raw/ECG_MI/MI(66).jpg | data/raw/ECG_MI/MI(96).jpg
40,2675f7f8d45a233db991b44c9ba3fd50,8,MI(6).jpg,data/raw/ECG_MI/MI(6).jpg,data/raw/ECG_MI/MI(126).jpg | data/raw/ECG_MI/MI(156).jpg | data/raw/ECG_MI/MI(186).jpg | data/raw/ECG_MI/MI(216).jpg | data/raw/ECG_MI/MI(36).jpg | data/raw/ECG_MI/MI(6).jpg | data/raw/ECG_MI/MI(66).jpg | data/raw/ECG_MI/MI(96).jpg
40,2675f7f8d45a233db991b44c9ba3fd50,8,MI(66).jpg,data/raw/ECG_MI/MI(66).jpg,data/raw/ECG_MI/MI(126).jpg | data/raw/ECG_MI/MI(156).jpg | data/raw/ECG_MI/MI(186).jpg | data/raw/ECG_MI/MI(216).jpg | data/raw/ECG_MI/MI(36).jpg | data/raw/ECG_MI/MI(6).jpg | data/raw/ECG_MI/MI(66).jpg | data/raw/ECG_MI/MI(96).jpg
40,2675f7f8d45a233db991b44c9ba3fd50,8,MI(96).jpg,data/raw/ECG_MI/MI(96).jpg,data/raw/ECG_MI/MI(126).jpg | data/raw/ECG_MI/MI(156).jpg | data/raw/ECG_MI/MI(186).jpg | data/raw/ECG_MI/MI(216).jpg | data/raw/ECG_MI/MI(36).jpg | data/raw/ECG_MI/MI(6).jpg | data/raw/ECG_MI/MI(66).jpg | data/raw/ECG_MI/MI(96).jpg
41,2708b0c0e13bde66a67e51e1c6a9b7df,2,Normal(224).jpg,data/raw/ECG_Normal/Normal(224).jpg,data/raw/ECG_Normal/Normal(224).jpg | data/raw/ECG_Normal/Normal(82).jpg
41,2708b0c0e13bde66a67e51e1c6a9b7df,2,Normal(82).jpg,data/raw/ECG_Normal/Normal(82).jpg,data/raw/ECG_Normal/Normal(224).jpg | data/raw/ECG_Normal/Normal(82).jpg
42,290c35b076a1c8286f0a30b90abcfbd8,2,Normal(226).jpg,data/raw/ECG_Normal/Normal(226).jpg,data/raw/ECG_Normal/Normal(226).jpg | data/raw/ECG_Normal/Normal(84).jpg
42,290c35b076a1c8286f0a30b90abcfbd8,2,Normal(84).jpg,data/raw/ECG_Normal/Normal(84).jpg,data/raw/ECG_Normal/Normal(226).jpg | data/raw/ECG_Normal/Normal(84).jpg
43,2a49a41c151002a37dbf585969789f69,2,PMI(6).jpg,data/raw/ECG_HistoryMI/PMI(6).jpg,data/raw/ECG_HistoryMI/PMI(6).jpg | data/raw/ECG_HistoryMI/PMI(92).jpg
43,2a49a41c151002a37dbf585969789f69,2,PMI(92).jpg,data/raw/ECG_HistoryMI/PMI(92).jpg,data/raw/ECG_HistoryMI/PMI(6).jpg | data/raw/ECG_HistoryMI/PMI(92).jpg
44,2c3d237d0af59945c02ab8147123708e,2,Normal(101).jpg,data/raw/ECG_Normal/Normal(101).jpg,data/raw/ECG_Normal/Normal(101).jpg | data/raw/ECG_Normal/Normal(243).jpg
44,2c3d237d0af59945c02ab8147123708e,2,Normal(243).jpg,data/raw/ECG_Normal/Normal(243).jpg,data/raw/ECG_Normal/Normal(101).jpg | data/raw/ECG_Normal/Normal(243).jpg
45,2f190b25d2988f1d816e0d02890bf11d,2,Normal(12).jpg,data/raw/ECG_Normal/Normal(12).jpg,data/raw/ECG_Normal/Normal(12).jpg | data/raw/ECG_Normal/Normal(154).jpg
45,2f190b25d2988f1d816e0d02890bf11d,2,Normal(154).jpg,data/raw/ECG_Normal/Normal(154).jpg,data/raw/ECG_Normal/Normal(12).jpg | data/raw/ECG_Normal/Normal(154).jpg
46,30897c9301ae55d8574c813e5812ad9b,2,Normal(123).jpg,data/raw/ECG_Normal/Normal(123).jpg,data/raw/ECG_Normal/Normal(123).jpg | data/raw/ECG_Normal/Normal(265).jpg
46,30897c9301ae55d8574c813e5812ad9b,2,Normal(265).jpg,data/raw/ECG_Normal/Normal(265).jpg,data/raw/ECG_Normal/Normal(123).jpg | data/raw/ECG_Normal/Normal(265).jpg
47,320a4f9359159a557edb2b54fa83ad9c,2,Normal(239).jpg,data/raw/ECG_Normal/Normal(239).jpg,data/raw/ECG_Normal/Normal(239).jpg | data/raw/ECG_Normal/Normal(97).jpg
47,320a4f9359159a557edb2b54fa83ad9c,2,Normal(97).jpg,data/raw/ECG_Normal/Normal(97).jpg,data/raw/ECG_Normal/Normal(239).jpg | data/raw/ECG_Normal/Normal(97).jpg
48,357b8f3a0f7a5414b4206d214d220bd8,8,MI(106).jpg,data/raw/ECG_MI/MI(106).jpg,data/raw/ECG_MI/MI(106).jpg | data/raw/ECG_MI/MI(136).jpg | data/raw/ECG_MI/MI(16).jpg | data/raw/ECG_MI/MI(166).jpg | data/raw/ECG_MI/MI(196).jpg | data/raw/ECG_MI/MI(226).jpg | data/raw/ECG_MI/MI(46).jpg | data/raw/ECG_MI/MI(76).jpg
48,357b8f3a0f7a5414b4206d214d220bd8,8,MI(136).jpg,data/raw/ECG_MI/MI(136).jpg,data/raw/ECG_MI/MI(106).jpg | data/raw/ECG_MI/MI(136).jpg | data/raw/ECG_MI/MI(16).jpg | data/raw/ECG_MI/MI(166).jpg | data/raw/ECG_MI/MI(196).jpg | data/raw/ECG_MI/MI(226).jpg | data/raw/ECG_MI/MI(46).jpg | data/raw/ECG_MI/MI(76).jpg
48,357b8f3a0f7a5414b4206d214d220bd8,8,MI(16).jpg,data/raw/ECG_MI/MI(16).jpg,data/raw/ECG_MI/MI(106).jpg | data/raw/ECG_MI/MI(136).jpg | data/raw/ECG_MI/MI(16).jpg | data/raw/ECG_MI/MI(166).jpg | data/raw/ECG_MI/MI(196).jpg | data/raw/ECG_MI/MI(226).jpg | data/raw/ECG_MI/MI(46).jpg | data/raw/ECG_MI/MI(76).jpg
48,357b8f3a0f7a5414b4206d214d220bd8,8,MI(166).jpg,data/raw/ECG_MI/MI(166).jpg,data/raw/ECG_MI/MI(106).jpg | data/raw/ECG_MI/MI(136).jpg | data/raw/ECG_MI/MI(16).jpg | data/raw/ECG_MI/MI(166).jpg | data/raw/ECG_MI/MI(196).jpg | data/raw/ECG_MI/MI(226).jpg | data/raw/ECG_MI/MI(46).jpg | data/raw/ECG_MI/MI(76).jpg
48,357b8f3a0f7a5414b4206d214d220bd8,8,MI(196).jpg,data/raw/ECG_MI/MI(196).jpg,data/raw/ECG_MI/MI(106).jpg | data/raw/ECG_MI/MI(136).jpg | data/raw/ECG_MI/MI(16).jpg | data/raw/ECG_MI/MI(166).jpg | data/raw/ECG_MI/MI(196).jpg | data/raw/ECG_MI/MI(226).jpg | data/raw/ECG_MI/MI(46).jpg | data/raw/ECG_MI/MI(76).jpg
48,357b8f3a0f7a5414b4206d214d220bd8,8,MI(226).jpg,data/raw/ECG_MI/MI(226).jpg,data/raw/ECG_MI/MI(106).jpg | data/raw/ECG_MI/MI(136).jpg | data/raw/ECG_MI/MI(16).jpg | data/raw/ECG_MI/MI(166).jpg | data/raw/ECG_MI/MI(196).jpg | data/raw/ECG_MI/MI(226).jpg | data/raw/ECG_MI/MI(46).jpg | data/raw/ECG_MI/MI(76).jpg
48,357b8f3a0f7a5414b4206d214d220bd8,8,MI(46).jpg,data/raw/ECG_MI/MI(46).jpg,data/raw/ECG_MI/MI(106).jpg | data/raw/ECG_MI/MI(136).jpg | data/raw/ECG_MI/MI(16).jpg | data/raw/ECG_MI/MI(166).jpg | data/raw/ECG_MI/MI(196).jpg | data/raw/ECG_MI/MI(226).jpg | data/raw/ECG_MI/MI(46).jpg | data/raw/ECG_MI/MI(76).jpg
48,357b8f3a0f7a5414b4206d214d220bd8,8,MI(76).jpg,data/raw/ECG_MI/MI(76).jpg,data/raw/ECG_MI/MI(106).jpg | data/raw/ECG_MI/MI(136).jpg | data/raw/ECG_MI/MI(16).jpg | data/raw/ECG_MI/MI(166).jpg | data/raw/ECG_MI/MI(196).jpg | data/raw/ECG_MI/MI(226).jpg | data/raw/ECG_MI/MI(46).jpg | data/raw/ECG_MI/MI(76).jpg
49,36d0a1e6d072eccd286ed1740513abaf,2,Normal(127).jpg,data/raw/ECG_Normal/Normal(127).jpg,data/raw/ECG_Normal/Normal(127).jpg | data/raw/ECG_Normal/Normal(269).jpg
49,36d0a1e6d072eccd286ed1740513abaf,2,Normal(269).jpg,data/raw/ECG_Normal/Normal(269).jpg,data/raw/ECG_Normal/Normal(127).jpg | data/raw/ECG_Normal/Normal(269).jpg
50,38f8ce87ad48c693a81c9863f62542b5,2,PMI(12).jpg,data/raw/ECG_HistoryMI/PMI(12).jpg,data/raw/ECG_HistoryMI/PMI(12).jpg | data/raw/ECG_HistoryMI/PMI(98).jpg
50,38f8ce87ad48c693a81c9863f62542b5,2,PMI(98).jpg,data/raw/ECG_HistoryMI/PMI(98).jpg,data/raw/ECG_HistoryMI/PMI(12).jpg | data/raw/ECG_HistoryMI/PMI(98).jpg
51,395903406aa651681a056214446dfc86,2,Normal(163).jpg,data/raw/ECG_Normal/Normal(163).jpg,data/raw/ECG_Normal/Normal(163).jpg | data/raw/ECG_Normal/Normal(21).jpg
51,395903406aa651681a056214446dfc86,2,Normal(21).jpg,data/raw/ECG_Normal/Normal(21).jpg,data/raw/ECG_Normal/Normal(163).jpg | data/raw/ECG_Normal/Normal(21).jpg
52,3a38287b840c8e3e2fcd079a250bb6d5,8,MI(103).jpg,data/raw/ECG_MI/MI(103).jpg,data/raw/ECG_MI/MI(103).jpg | data/raw/ECG_MI/MI(13).jpg | data/raw/ECG_MI/MI(133).jpg | data/raw/ECG_MI/MI(163).jpg | data/raw/ECG_MI/MI(193).jpg | data/raw/ECG_MI/MI(223).jpg | data/raw/ECG_MI/MI(43).jpg | data/raw/ECG_MI/MI(73).jpg
52,3a38287b840c8e3e2fcd079a250bb6d5,8,MI(13).jpg,data/raw/ECG_MI/MI(13).jpg,data/raw/ECG_MI/MI(103).jpg | data/raw/ECG_MI/MI(13).jpg | data/raw/ECG_MI/MI(133).jpg | data/raw/ECG_MI/MI(163).jpg | data/raw/ECG_MI/MI(193).jpg | data/raw/ECG_MI/MI(223).jpg | data/raw/ECG_MI/MI(43).jpg | data/raw/ECG_MI/MI(73).jpg
52,3a38287b840c8e3e2fcd079a250bb6d5,8,MI(133).jpg,data/raw/ECG_MI/MI(133).jpg,data/raw/ECG_MI/MI(103).jpg | data/raw/ECG_MI/MI(13).jpg | data/raw/ECG_MI/MI(133).jpg | data/raw/ECG_MI/MI(163).jpg | data/raw/ECG_MI/MI(193).jpg | data/raw/ECG_MI/MI(223).jpg | data/raw/ECG_MI/MI(43).jpg | data/raw/ECG_MI/MI(73).jpg
52,3a38287b840c8e3e2fcd079a250bb6d5,8,MI(163).jpg,data/raw/ECG_MI/MI(163).jpg,data/raw/ECG_MI/MI(103).jpg | data/raw/ECG_MI/MI(13).jpg | data/raw/ECG_MI/MI(133).jpg | data/raw/ECG_MI/MI(163).jpg | data/raw/ECG_MI/MI(193).jpg | data/raw/ECG_MI/MI(223).jpg | data/raw/ECG_MI/MI(43).jpg | data/raw/ECG_MI/MI(73).jpg
52,3a38287b840c8e3e2fcd079a250bb6d5,8,MI(193).jpg,data/raw/ECG_MI/MI(193).jpg,data/raw/ECG_MI/MI(103).jpg | data/raw/ECG_MI/MI(13).jpg | data/raw/ECG_MI/MI(133).jpg | data/raw/ECG_MI/MI(163).jpg | data/raw/ECG_MI/MI(193).jpg | data/raw/ECG_MI/MI(223).jpg | data/raw/ECG_MI/MI(43).jpg | data/raw/ECG_MI/MI(73).jpg
52,3a38287b840c8e3e2fcd079a250bb6d5,8,MI(223).jpg,data/raw/ECG_MI/MI(223).jpg,data/raw/ECG_MI/MI(103).jpg | data/raw/ECG_MI/MI(13).jpg | data/raw/ECG_MI/MI(133).jpg | data/raw/ECG_MI/MI(163).jpg | data/raw/ECG_MI/MI(193).jpg | data/raw/ECG_MI/MI(223).jpg | data/raw/ECG_MI/MI(43).jpg | data/raw/ECG_MI/MI(73).jpg
52,3a38287b840c8e3e2fcd079a250bb6d5,8,MI(43).jpg,data/raw/ECG_MI/MI(43).jpg,data/raw/ECG_MI/MI(103).jpg | data/raw/ECG_MI/MI(13).jpg | data/raw/ECG_MI/MI(133).jpg | data/raw/ECG_MI/MI(163).jpg | data/raw/ECG_MI/MI(193).jpg | data/raw/ECG_MI/MI(223).jpg | data/raw/ECG_MI/MI(43).jpg | data/raw/ECG_MI/MI(73).jpg
52,3a38287b840c8e3e2fcd079a250bb6d5,8,MI(73).jpg,data/raw/ECG_MI/MI(73).jpg,data/raw/ECG_MI/MI(103).jpg | data/raw/ECG_MI/MI(13).jpg | data/raw/ECG_MI/MI(133).jpg | data/raw/ECG_MI/MI(163).jpg | data/raw/ECG_MI/MI(193).jpg | data/raw/ECG_MI/MI(223).jpg | data/raw/ECG_MI/MI(43).jpg | data/raw/ECG_MI/MI(73).jpg
53,3a66b546fbcfc121be7453ea358eff60,2,Normal(1).jpg,data/raw/ECG_Normal/Normal(1).jpg,data/raw/ECG_Normal/Normal(1).jpg | data/raw/ECG_Normal/Normal(143).jpg
53,3a66b546fbcfc121be7453ea358eff60,2,Normal(143).jpg,data/raw/ECG_Normal/Normal(143).jpg,data/raw/ECG_Normal/Normal(1).jpg | data/raw/ECG_Normal/Normal(143).jpg
54,3bd19cbad8fdf182d16d549168725284,2,Normal(179).jpg,data/raw/ECG_Normal/Normal(179).jpg,data/raw/ECG_Normal/Normal(179).jpg | data/raw/ECG_Normal/Normal(37).jpg
54,3bd19cbad8fdf182d16d549168725284,2,Normal(37).jpg,data/raw/ECG_Normal/Normal(37).jpg,data/raw/ECG_Normal/Normal(179).jpg | data/raw/ECG_Normal/Normal(37).jpg
55,3c7d3ce95a47a082c14285fab11ec224,2,Normal(13).jpg,data/raw/ECG_Normal/Normal(13).jpg,data/raw/ECG_Normal/Normal(13).jpg | data/raw/ECG_Normal/Normal(155).jpg
55,3c7d3ce95a47a082c14285fab11ec224,2,Normal(155).jpg,data/raw/ECG_Normal/Normal(155).jpg,data/raw/ECG_Normal/Normal(13).jpg | data/raw/ECG_Normal/Normal(155).jpg
56,3e8f3768dcbf98b390f07fdffe8b556d,2,Normal(14).jpg,data/raw/ECG_Normal/Normal(14).jpg,data/raw/ECG_Normal/Normal(14).jpg | data/raw/ECG_Normal/Normal(156).jpg
56,3e8f3768dcbf98b390f07fdffe8b556d,2,Normal(156).jpg,data/raw/ECG_Normal/Normal(156).jpg,data/raw/ECG_Normal/Normal(14).jpg | data/raw/ECG_Normal/Normal(156).jpg
57,403cfcb029d4507633d66efa3d975e23,2,Normal(148).jpg,data/raw/ECG_Normal/Normal(148).jpg,data/raw/ECG_Normal/Normal(148).jpg | data/raw/ECG_Normal/Normal(6).jpg
57,403cfcb029d4507633d66efa3d975e23,2,Normal(6).jpg,data/raw/ECG_Normal/Normal(6).jpg,data/raw/ECG_Normal/Normal(148).jpg | data/raw/ECG_Normal/Normal(6).jpg
58,41bc7dc6473de0d7077ad219122e6784,2,PMI(123).jpg,data/raw/ECG_HistoryMI/PMI(123).jpg,data/raw/ECG_HistoryMI/PMI(123).jpg | data/raw/ECG_HistoryMI/PMI(37).jpg
58,41bc7dc6473de0d7077ad219122e6784,2,PMI(37).jpg,data/raw/ECG_HistoryMI/PMI(37).jpg,data/raw/ECG_HistoryMI/PMI(123).jpg | data/raw/ECG_HistoryMI/PMI(37).jpg
59,42d7c7ca50c23d83cb6ccf1dc1745e1c,2,PMI(101).jpg,data/raw/ECG_HistoryMI/PMI(101).jpg,data/raw/ECG_HistoryMI/PMI(101).jpg | data/raw/ECG_HistoryMI/PMI(15).jpg
59,42d7c7ca50c23d83cb6ccf1dc1745e1c,2,PMI(15).jpg,data/raw/ECG_HistoryMI/PMI(15).jpg,data/raw/ECG_HistoryMI/PMI(101).jpg | data/raw/ECG_HistoryMI/PMI(15).jpg
60,44edeec2196d3aef61bc654c0a507f00,2,Normal(201).jpg,data/raw/ECG_Normal/Normal(201).jpg,data/raw/ECG_Normal/Normal(201).jpg | data/raw/ECG_Normal/Normal(59).jpg
60,44edeec2196d3aef61bc654c0a507f00,2,Normal(59).jpg,data/raw/ECG_Normal/Normal(59).jpg,data/raw/ECG_Normal/Normal(201).jpg | data/raw/ECG_Normal/Normal(59).jpg
61,4575af6748a2f47f1570fabaee948a99,2,Normal(199).jpg,data/raw/ECG_Normal/Normal(199).jpg,data/raw/ECG_Normal/Normal(199).jpg | data/raw/ECG_Normal/Normal(57).jpg
61,4575af6748a2f47f1570fabaee948a99,2,Normal(57).jpg,data/raw/ECG_Normal/Normal(57).jpg,data/raw/ECG_Normal/Normal(199).jpg | data/raw/ECG_Normal/Normal(57).jpg
62,46cb293adbe5626ae5c1ffd8d9d2ba9f,2,PMI(7).jpg,data/raw/ECG_HistoryMI/PMI(7).jpg,data/raw/ECG_HistoryMI/PMI(7).jpg | data/raw/ECG_HistoryMI/PMI(93).jpg
62,46cb293adbe5626ae5c1ffd8d9d2ba9f,2,PMI(93).jpg,data/raw/ECG_HistoryMI/PMI(93).jpg,data/raw/ECG_HistoryMI/PMI(7).jpg | data/raw/ECG_HistoryMI/PMI(93).jpg
63,48199d9cda291157fffd91a7762e2e99,2,Normal(104).jpg,data/raw/ECG_Normal/Normal(104).jpg,data/raw/ECG_Normal/Normal(104).jpg | data/raw/ECG_Normal/Normal(246).jpg
63,48199d9cda291157fffd91a7762e2e99,2,Normal(246).jpg,data/raw/ECG_Normal/Normal(246).jpg,data/raw/ECG_Normal/Normal(104).jpg | data/raw/ECG_Normal/Normal(246).jpg
64,483f3a6a8ea08c4d08640e8ad6b1df9d,2,Normal(114).jpg,data/raw/ECG_Normal/Normal(114).jpg,data/raw/ECG_Normal/Normal(114).jpg | data/raw/ECG_Normal/Normal(256).jpg
64,483f3a6a8ea08c4d08640e8ad6b1df9d,2,Normal(256).jpg,data/raw/ECG_Normal/Normal(256).jpg,data/raw/ECG_Normal/Normal(114).jpg | data/raw/ECG_Normal/Normal(256).jpg
65,489b893b7da1c2c69c3d697586385989,2,Normal(142).jpg,data/raw/ECG_Normal/Normal(142).jpg,data/raw/ECG_Normal/Normal(142).jpg | data/raw/ECG_Normal/Normal(284).jpg
65,489b893b7da1c2c69c3d697586385989,2,Normal(284).jpg,data/raw/ECG_Normal/Normal(284).jpg,data/raw/ECG_Normal/Normal(142).jpg | data/raw/ECG_Normal/Normal(284).jpg
66,495942ed5f2f4a1ca52d76f6ba03158b,2,PMI(135).jpg,data/raw/ECG_HistoryMI/PMI(135).jpg,data/raw/ECG_HistoryMI/PMI(135).jpg | data/raw/ECG_HistoryMI/PMI(49).jpg
66,495942ed5f2f4a1ca52d76f6ba03158b,2,PMI(49).jpg,data/raw/ECG_HistoryMI/PMI(49).jpg,data/raw/ECG_HistoryMI/PMI(135).jpg | data/raw/ECG_HistoryMI/PMI(49).jpg
67,49c03bccd7affb521d462f27619a7abe,2,PMI(129).jpg,data/raw/ECG_HistoryMI/PMI(129).jpg,data/raw/ECG_HistoryMI/PMI(129).jpg | data/raw/ECG_HistoryMI/PMI(43).jpg
67,49c03bccd7affb521d462f27619a7abe,2,PMI(43).jpg,data/raw/ECG_HistoryMI/PMI(43).jpg,data/raw/ECG_HistoryMI/PMI(129).jpg | data/raw/ECG_HistoryMI/PMI(43).jpg
68,49df4d008e445083288a55608754cccc,2,Normal(172).jpg,data/raw/ECG_Normal/Normal(172).jpg,data/raw/ECG_Normal/Normal(172).jpg | data/raw/ECG_Normal/Normal(30).jpg
68,49df4d008e445083288a55608754cccc,2,Normal(30).jpg,data/raw/ECG_Normal/Normal(30).jpg,data/raw/ECG_Normal/Normal(172).jpg | data/raw/ECG_Normal/Normal(30).jpg
69,4a574129f52584fbed342b7fa1fa060c,8,MI(107).jpg,data/raw/ECG_MI/MI(107).jpg,data/raw/ECG_MI/MI(107).jpg | data/raw/ECG_MI/MI(137).jpg | data/raw/ECG_MI/MI(167).jpg | data/raw/ECG_MI/MI(17).jpg | data/raw/ECG_MI/MI(197).jpg | data/raw/ECG_MI/MI(227).jpg | data/raw/ECG_MI/MI(47).jpg | data/raw/ECG_MI/MI(77).jpg
69,4a574129f52584fbed342b7fa1fa060c,8,MI(137).jpg,data/raw/ECG_MI/MI(137).jpg,data/raw/ECG_MI/MI(107).jpg | data/raw/ECG_MI/MI(137).jpg | data/raw/ECG_MI/MI(167).jpg | data/raw/ECG_MI/MI(17).jpg | data/raw/ECG_MI/MI(197).jpg | data/raw/ECG_MI/MI(227).jpg | data/raw/ECG_MI/MI(47).jpg | data/raw/ECG_MI/MI(77).jpg
69,4a574129f52584fbed342b7fa1fa060c,8,MI(167).jpg,data/raw/ECG_MI/MI(167).jpg,data/raw/ECG_MI/MI(107).jpg | data/raw/ECG_MI/MI(137).jpg | data/raw/ECG_MI/MI(167).jpg | data/raw/ECG_MI/MI(17).jpg | data/raw/ECG_MI/MI(197).jpg | data/raw/ECG_MI/MI(227).jpg | data/raw/ECG_MI/MI(47).jpg | data/raw/ECG_MI/MI(77).jpg
69,4a574129f52584fbed342b7fa1fa060c,8,MI(17).jpg,data/raw/ECG_MI/MI(17).jpg,data/raw/ECG_MI/MI(107).jpg | data/raw/ECG_MI/MI(137).jpg | data/raw/ECG_MI/MI(167).jpg | data/raw/ECG_MI/MI(17).jpg | data/raw/ECG_MI/MI(197).jpg | data/raw/ECG_MI/MI(227).jpg | data/raw/ECG_MI/MI(47).jpg | data/raw/ECG_MI/MI(77).jpg
69,4a574129f52584fbed342b7fa1fa060c,8,MI(197).jpg,data/raw/ECG_MI/MI(197).jpg,data/raw/ECG_MI/MI(107).jpg | data/raw/ECG_MI/MI(137).jpg | data/raw/ECG_MI/MI(167).jpg | data/raw/ECG_MI/MI(17).jpg | data/raw/ECG_MI/MI(197).jpg | data/raw/ECG_MI/MI(227).jpg | data/raw/ECG_MI/MI(47).jpg | data/raw/ECG_MI/MI(77).jpg
69,4a574129f52584fbed342b7fa1fa060c,8,MI(227).jpg,data/raw/ECG_MI/MI(227).jpg,data/raw/ECG_MI/MI(107).jpg | data/raw/ECG_MI/MI(137).jpg | data/raw/ECG_MI/MI(167).jpg | data/raw/ECG_MI/MI(17).jpg | data/raw/ECG_MI/MI(197).jpg | data/raw/ECG_MI/MI(227).jpg | data/raw/ECG_MI/MI(47).jpg | data/raw/ECG_MI/MI(77).jpg
69,4a574129f52584fbed342b7fa1fa060c,8,MI(47).jpg,data/raw/ECG_MI/MI(47).jpg,data/raw/ECG_MI/MI(107).jpg | data/raw/ECG_MI/MI(137).jpg | data/raw/ECG_MI/MI(167).jpg | data/raw/ECG_MI/MI(17).jpg | data/raw/ECG_MI/MI(197).jpg | data/raw/ECG_MI/MI(227).jpg | data/raw/ECG_MI/MI(47).jpg | data/raw/ECG_MI/MI(77).jpg
69,4a574129f52584fbed342b7fa1fa060c,8,MI(77).jpg,data/raw/ECG_MI/MI(77).jpg,data/raw/ECG_MI/MI(107).jpg | data/raw/ECG_MI/MI(137).jpg | data/raw/ECG_MI/MI(167).jpg | data/raw/ECG_MI/MI(17).jpg | data/raw/ECG_MI/MI(197).jpg | data/raw/ECG_MI/MI(227).jpg | data/raw/ECG_MI/MI(47).jpg | data/raw/ECG_MI/MI(77).jpg
70,4a6c0f34206233235b99a60c4a3f4fa0,2,Normal(120).jpg,data/raw/ECG_Normal/Normal(120).jpg,data/raw/ECG_Normal/Normal(120).jpg | data/raw/ECG_Normal/Normal(262).jpg
70,4a6c0f34206233235b99a60c4a3f4fa0,2,Normal(262).jpg,data/raw/ECG_Normal/Normal(262).jpg,data/raw/ECG_Normal/Normal(120).jpg | data/raw/ECG_Normal/Normal(262).jpg
